"country","year","gdp_growth","gdp_nominal","gdp_per_capita_nominal","gdp_ppp","gdp_per_capita_ppp","gdp_ppp_share"
"ALB",2016,3.3,11.862,4124.405,34.731,12075.634,0.03
"ALB",2017,3.8,13.053,4542.76,36.697,12770.998,0.03
"ALB",2018,4,15.157,5287.721,38.691,13498.153,0.029
"ALB",2019,2.1,15.399,5395.101,41.723,14618.304,0.03
"ALB",2020,-3.3,15.192,5353.303,40.97,14437.1,0.029
"ALB",2021,8.9,17.984,6396.166,45.725,16262.599,0.029
"ALB",2022,4.9,19.083,6870.21,51.364,18491.562,0.03
"ALB",2023,3.5,22.822,8299.278,55.049,20018.303,0.03
"ALB",2024,3.3,26.13,9598.191,58.196,21376.586,0.03
"ALB",2025,3.4,27.993,10386.312,61.261,22729.717,0.03
"ALB",2026,3.5,29.915,11211.431,64.583,24204.289,0.03
"ALB",2027,3.5,31.853,11937.672,68.044,25501.31,0.03
"ALB",2028,3.5,33.923,12713.803,71.694,26869.356,0.03
"ALB",2029,3.5,36.137,13543.306,75.541,28311.117,0.03
"AND",2000,NA,1.429,NA,2.198,NA,0.004
"AND",2001,8.1,1.547,NA,2.43,NA,0.005
"AND",2002,4.5,1.758,NA,2.58,NA,0.005
"AND",2003,8.7,2.362,NA,2.859,NA,0.005
"AND",2004,8.1,2.896,NA,3.175,NA,0.005
"AND",2005,5.4,3.158,NA,3.451,NA,0.005
"AND",2006,4.8,3.456,NA,3.729,NA,0.005
"AND",2007,1.6,3.952,NA,3.889,NA,0.005
"AND",2008,-5.6,4.082,NA,3.744,NA,0.005
"AND",2009,-5.3,3.675,NA,3.567,NA,0.004
"AND",2010,-2,3.446,49030.229,3.539,50351.539,0.004
"AND",2011,0,3.625,51957.313,3.612,51767.771,0.004
"AND",2012,-5,3.189,45713.97,3.496,50118.602,0.004
"AND",2013,-3.5,3.193,45630.195,3.43,49017.199,0.003
"AND",2014,2.5,3.267,46299.282,3.577,50682.41,0.003
"AND",2015,1.4,2.789,38877.485,3.662,51045.855,0.003
"AND",2016,3.7,2.895,39595.317,3.834,52438.82,0.003
"AND",2017,0.3,2.993,40017.741,3.916,52353.114,0.003
"AND",2018,1.6,3.217,42229.903,4.152,54508.563,0.003
"AND",2019,2,3.155,40688.491,4.395,56682.724,0.003
"AND",2020,-11.2,2.885,36973.845,4.031,51671.809,0.003
"AND",2021,8.3,3.325,41806.876,4.65,58458.65,0.003
"AND",2022,9.6,3.376,41378.881,5.457,66889.776,0.003
"AND",2023,1.4,3.728,43809.726,5.735,67395.98,0.003
"AND",2024,1.4,3.93,45278.52,5.955,68612.275,0.003
"AND",2025,1.6,4.071,45994.879,6.16,69597.088,0.003
"AND",2026,1.5,4.226,46819.401,6.368,70553.54,0.003
"AND",2027,1.5,4.357,47330.444,6.583,71510.279,0.003
"AND",2028,1.5,4.494,47873.433,6.804,72476.684,0.003
"AND",2029,1.5,4.639,48458.183,7.033,73456.991,0.003
"ARM",1992,NA,0.108,31.321,6.255,1812.911,0.019
"ARM",1993,-14.1,0.835,247.884,5.503,1632.917,0.016
"ARM",1994,5.4,0.648,196.98,5.924,1800.591,0.016
"ARM",1995,8,1.287,399.576,6.534,2029.185,0.017
"ARM",1996,5.2,1.597,503.774,6.998,2207.428,0.017
"ARM",1997,3.4,1.639,521.869,7.359,2343.736,0.017
"ARM",1998,6.3,1.892,608.415,7.909,2543.006,0.018
"ARM",1999,3.2,1.845,597.241,8.275,2677.97,0.018
"ARM",2000,5.9,1.912,620.638,8.958,2908.326,0.018
"ARM",2001,9.5,2.118,692.287,10.027,3276.649,0.019
"ARM",2002,14.8,2.376,779.122,11.69,3832.809,0.021
"ARM",2003,14.1,2.807,923.387,13.596,4472.366,0.024
"ARM",2004,10.5,3.577,1180.399,15.424,5090.337,0.025
"ARM",2005,14.1,4.9,1628.063,18.152,6030.714,0.027
"ARM",2006,13.2,6.384,2128.151,21.182,7060.631,0.029
"ARM",2007,13.7,9.206,3079.031,24.747,8276.59,0.031
"ARM",2008,6.9,11.662,3913.436,26.976,9052.415,0.033
"ARM",2009,-14.1,8.648,2911.763,23.302,7845.766,0.028
"ARM",2010,2.2,9.26,3121.778,24.104,8125.805,0.027
"ARM",2011,4.7,10.142,3417.172,25.757,8678.444,0.028
"ARM",2012,7.1,10.619,3575.529,28.109,9464.282,0.029
"ARM",2013,3.4,11.121,3732.035,29.563,9920.372,0.029
"ARM",2014,3.6,11.61,3889.004,31.162,10438.908,0.029
"ARM",2015,3.3,10.553,3529.026,32.475,10859.605,0.029
"ARM",2016,0.2,10.546,3524,32.848,10976.02,0.028
"ARM",2017,7.5,11.527,3868.906,35.949,12065.632,0.029
"ARM",2018,5.2,12.458,4195.963,38.233,12877.363,0.029
"ARM",2019,7.6,13.619,4596.861,44.366,14974.555,0.032
"ARM",2020,-7.1,12.642,4268.681,43.553,14706.317,0.031
"ARM",2021,5.8,13.879,4685.183,47.165,15921.705,0.03
"ARM",2022,12.6,19.514,6660.868,56.878,19414.998,0.033
"ARM",2023,8.3,24.086,8125.625,63.826,21532.119,0.035
"ARM",2024,6,25.251,8517.994,69.297,23376.226,0.036
"ARM",2025,4.9,26.578,8964.961,74.023,24968.338,0.036
"ARM",2026,4.5,27.418,9247.372,78.79,26573.985,0.037
"ARM",2027,4.5,28.941,9760.469,83.848,28277.803,0.037
"ARM",2028,4.5,30.929,10430.174,89.227,30089.489,0.038
"ARM",2029,4.5,33.203,11196.031,94.952,32017.612,0.038
"AUT",1980,2.3,80.923,10731.955,92.651,12287.247,0.7
"AUT",1981,-0.1,70.121,9280.728,101.316,13409.393,0.685
"AUT",1982,1.9,70.111,9267.664,109.629,14491.441,0.695
"AUT",1983,2.8,71.032,9417.235,117.117,15526.939,0.696
"AUT",1984,0.3,67.007,8882.629,121.746,16138.983,0.669
"AUT",1985,2.2,68.624,9090.795,128.414,17011.347,0.66
"AUT",1986,2.3,97.375,12886.095,134.065,17741.469,0.654
"AUT",1987,1.7,121.771,16093.014,139.696,18462.011,0.64
"AUT",1988,1,133.591,17632.815,146.012,19272.241,0.619
"AUT",1989,3.9,133.263,17547.811,157.636,20757.169,0.621
"AUT",1990,4.3,166.866,21827.44,170.642,22321.341,0.624
"AUT",1991,3.4,174.435,22621.881,182.486,23665.919,0.631
"AUT",1992,2.1,195.506,25068.398,190.552,24433.159,0.578
"AUT",1993,0.5,190.383,24152.659,196.096,24877.333,0.571
"AUT",1994,2.4,203.97,25725.557,205.094,25867.313,0.568
"AUT",1995,2.7,241.234,30350.529,214.98,27047.417,0.563
"AUT",1996,2.4,237.343,29820.596,224.167,28165.126,0.556
"AUT",1997,2.1,213.045,26737.482,232.806,29217.495,0.545
"AUT",1998,3.6,218.557,27399.085,243.854,30570.5,0.55
"AUT",1999,3.6,217.475,27210.471,256.1,32043.264,0.551
"AUT",2000,3.4,197.377,24636.471,270.742,33793.936,0.541
"AUT",2001,1.3,197.51,24558.922,280.347,34859.031,0.535
"AUT",2002,1.7,214.243,26508.32,289.405,35808.067,0.53
"AUT",2003,0.9,262.208,32298.607,297.897,36694.771,0.516
"AUT",2004,2.7,301.321,36883.892,314.274,38469.466,0.504
"AUT",2005,2.2,316.267,38450.609,331.403,40290.758,0.493
"AUT",2006,3.5,336.298,40674.883,353.423,42746.121,0.485
"AUT",2007,3.7,389.231,46922.558,376.528,45391.159,0.478
"AUT",2008,1.5,432.005,51914.013,389.387,46792.628,0.472
"AUT",2009,-3.8,401.323,48111.662,377.039,45200.459,0.457
"AUT",2010,1.8,392.595,46955.173,388.632,46481.15,0.443
"AUT",2011,2.9,431.609,51452.276,408.244,48666.894,0.44
"AUT",2012,0.7,409.661,48616.903,418.675,49686.59,0.429
"AUT",2013,0,430.197,50747.384,425.909,50241.569,0.416
"AUT",2014,0.7,442.699,51814.424,436.193,51052.937,0.404
"AUT",2015,1,382.01,44267.809,444.707,51533.26,0.395
"AUT",2016,2,395.728,45278.829,457.864,52388.368,0.391
"AUT",2017,2.3,417.114,47320.537,476.59,54068.015,0.385
"AUT",2018,2.4,455.198,51234.477,503.361,56655.538,0.383
"AUT",2019,1.5,444.645,50192.49,537.898,60719.04,0.386
"AUT",2020,-6.6,434.701,48837.35,522.625,58715.289,0.376
"AUT",2021,4.2,479.614,53696.146,567.987,63590.151,0.365
"AUT",2022,4.8,471.374,52501.49,637.728,71029.961,0.37
"AUT",2023,-0.8,517.662,56856.125,655.438,71988.371,0.356
"AUT",2024,-0.6,535.804,58668.601,667.153,73050.854,0.343
"AUT",2025,1.1,559.218,61079.62,686.444,74975.643,0.336
"AUT",2026,1.7,584.462,63677.645,711.236,77489.775,0.331
"AUT",2027,1.6,605.492,65804.37,735.959,79983.42,0.326
"AUT",2028,1.1,624.408,67670.671,757.419,82085.866,0.32
"AUT",2029,0.9,643.252,69518.238,778.372,84121.153,0.313
"AZE",1992,NA,1.193,159.971,28.42,3810.254,0.086
"AZE",1993,-23.1,1.309,174.875,22.373,2988.294,0.065
"AZE",1994,-19.7,2.258,297.162,18.356,2416.168,0.051
"AZE",1995,-13,2.417,316.227,16.299,2132.411,0.043
"AZE",1996,2.5,3.177,411.14,17.018,2202.579,0.042
"AZE",1997,8.9,4.317,553.468,18.849,2416.589,0.044
"AZE",1998,6,4.28,543.344,20.206,2565.262,0.046
"AZE",1999,11.4,4.581,576.005,22.827,2870.084,0.049
"AZE",2000,6.2,5.273,656.386,24.798,3087.049,0.05
"AZE",2001,6.5,5.475,674.783,27,3327.517,0.052
"AZE",2002,9.4,6.232,760.812,30.008,3663.382,0.055
"AZE",2003,10.2,7.276,879.863,33.724,4078.322,0.058
"AZE",2004,9.3,8.682,1039.818,37.836,4531.744,0.061
"AZE",2005,26.4,13.239,1567.194,49.324,5839.001,0.073
"AZE",2006,34.5,20.983,2453.261,68.37,7993.593,0.094
"AZE",2007,25,33.05,3813.751,87.778,10128.882,0.111
"AZE",2008,10.8,48.852,5564.444,99.105,11288.319,0.12
"AZE",2009,9.3,44.297,4964.696,108.95,12210.793,0.132
"AZE",2010,5,52.909,5880.509,115.787,12868.986,0.132
"AZE",2011,0.1,65.952,7238.602,118.295,12983.566,0.127
"AZE",2012,2.2,69.684,7545.553,123.152,13335.168,0.126
"AZE",2013,5.8,74.164,7926.6,132.566,14168.526,0.129
"AZE",2014,2.8,75.235,7938.578,138.608,14625.584,0.129
"AZE",2015,1.1,52.997,5524.527,141.405,14740.405,0.126
"AZE",2016,-3.1,37.83,3897.788,138.375,14257.54,0.118
"AZE",2017,0.2,41.375,4217.653,141.07,14380.188,0.114
"AZE",2018,1.5,47.113,4759.796,151.91,15347.341,0.115
"AZE",2019,2.5,48.174,4841.145,167.158,16798.121,0.12
"AZE",2020,-4.2,42.693,4280.429,153.048,15344.671,0.11
"AZE",2021,5.6,54.825,5468.269,203.884,20335.335,0.131
"AZE",2022,4.7,78.807,7831.176,228.718,22727.892,0.133
"AZE",2023,1.1,72.356,7144.807,239.612,23660.458,0.13
"AZE",2024,3.2,75.649,7381.368,253.121,24698.092,0.13
"AZE",2025,2.5,77.041,7428.084,264.233,25476.585,0.129
"AZE",2026,2.4,80.407,7660.646,275.464,26244.481,0.128
"AZE",2027,2.4,84.138,7921.114,287.179,27036.166,0.127
"AZE",2028,2.4,88.41,8224.572,299.387,27851.263,0.126
"AZE",2029,2.4,93.196,8567.034,312.333,28711.132,0.126
"BLR",1982,4,NA,NA,NA,NA,NA
"BLR",1983,4.3,NA,NA,NA,NA,NA
"BLR",1984,3,NA,NA,NA,NA,NA
"BLR",1985,1.7,NA,NA,NA,NA,NA
"BLR",1986,3.6,NA,NA,NA,NA,NA
"BLR",1987,2.8,NA,NA,NA,NA,NA
"BLR",1988,5.3,NA,NA,NA,NA,NA
"BLR",1989,3,NA,NA,NA,NA,NA
"BLR",1990,-2.3,NA,NA,NA,5342.686,NA
"BLR",1991,-1.2,NA,NA,NA,5454.441,NA
"BLR",1992,-9.6,12.8,1252.792,51.415,5032.326,0.156
"BLR",1993,-7.6,11.408,1114.104,48.634,4749.381,0.142
"BLR",1994,-11.7,15.687,1533.721,43.861,4288.284,0.122
"BLR",1995,-11.1,10.532,1034.931,39.816,3912.4,0.104
"BLR",1996,2.8,14.494,1429.059,41.671,4108.744,0.103
"BLR",1997,11.4,14.091,1396.112,47.236,4680.081,0.111
"BLR",1998,8.4,15.215,1514.669,51.799,5156.737,0.117
"BLR",1999,3.4,12.133,1210.965,54.294,5419.114,0.117
"BLR",2000,5.8,10.785,1079.61,58.722,5878.116,0.117
"BLR",2001,4.7,12.778,1286.951,62.877,6332.947,0.12
"BLR",2002,5,15.092,1529.813,67.078,6799.183,0.123
"BLR",2003,7,18.42,1880.217,73.213,7473.184,0.127
"BLR",2004,11.4,23.928,2459.175,83.782,8610.526,0.134
"BLR",2005,9.5,31.239,3232.491,94.576,9786.517,0.141
"BLR",2006,10,38.219,3979.115,107.243,11165.374,0.147
"BLR",2007,8.6,46.815,4896.501,119.661,12515.594,0.152
"BLR",2008,10.2,62.798,6590.856,134.449,14110.953,0.163
"BLR",2009,0.2,50.855,5350.621,135.505,14256.837,0.164
"BLR",2010,7.8,57.22,6033.415,147.857,15590.428,0.169
"BLR",2011,5.3,61.368,6485.981,158.891,16793.214,0.171
"BLR",2012,1.6,65.669,6951.407,164.486,17411.763,0.169
"BLR",2013,1,75.496,7994.708,168.894,17885.245,0.165
"BLR",2014,1.7,78.736,8333.161,174.733,18493.195,0.162
"BLR",2015,-3.8,56.329,5953.752,169.601,17926.204,0.151
"BLR",2016,-2.5,47.703,5037.653,166.872,17622.234,0.142
"BLR",2017,2.5,54.723,5785.291,174.175,18413.748,0.141
"BLR",2018,3.1,60.011,6357.962,189.021,20025.982,0.144
"BLR",2019,1.4,64.414,6838.218,210.076,22301.593,0.151
"BLR",2020,-0.7,61.312,6536.527,233.301,24872.307,0.168
"BLR",2021,2.4,68.207,7332.084,251.445,27029.591,0.162
"BLR",2022,-4.7,72.835,7892.727,256.717,27819.179,0.149
"BLR",2023,3.9,71.792,7821.879,276.405,30115.084,0.15
"BLR",2024,3.6,73.129,8007.673,293.136,32098.475,0.151
"BLR",2025,2.3,76.873,8459.916,305.338,33602.546,0.149
"BLR",2026,1.9,80.269,8877.975,316.971,35058.117,0.147
"BLR",2027,1.4,83.735,9307.906,327.263,36378.346,0.145
"BLR",2028,1.1,87.685,9795.953,336.968,37645.346,0.142
"BLR",2029,0.9,91.426,10265.207,346.183,38869.191,0.139
"BEL",1980,4.4,123.478,12529.348,114.195,11587.427,0.862
"BEL",1981,-0.3,102.245,10366.108,124.651,12637.717,0.843
"BEL",1982,0.6,89.958,9128.584,133.141,13510.518,0.844
"BEL",1983,0.3,85.037,8626.16,138.786,14078.457,0.825
"BEL",1984,2.5,81.237,8244.846,147.341,14953.921,0.809
"BEL",1985,1.7,84.467,8568.653,154.511,15674.138,0.794
"BEL",1986,1.8,117.063,11873.806,160.495,16279.228,0.783
"BEL",1987,2.3,145.411,14740.456,168.266,17057.32,0.771
"BEL",1988,4.7,158.097,16008.638,182.428,18472.391,0.774
"BEL",1989,3.5,159.816,16098.158,196.159,19758.903,0.773
"BEL",1990,3.1,200.149,20119.935,209.884,21098.606,0.767
"BEL",1991,1.8,205.369,20563.729,220.961,22124.916,0.764
"BEL",1992,1.5,228.732,22823.029,229.456,22895.221,0.697
"BEL",1993,-1,218.72,21723.624,232.635,23105.612,0.677
"BEL",1994,3.2,238.622,23624.467,245.27,24282.628,0.68
"BEL",1995,2.4,288.301,28458.469,256.383,25307.891,0.671
"BEL",1996,1.3,279.292,27535.287,264.527,26079.651,0.656
"BEL",1997,3.8,253.022,24878.749,279.297,27462.174,0.654
"BEL",1998,2,258.876,25399.222,287.976,28254.388,0.65
"BEL",1999,3.5,258.5,25309.057,302.398,29606.95,0.65
"BEL",2000,3.7,236.897,23136.511,320.742,31325.266,0.641
"BEL",2001,1.1,236.748,23067.163,331.571,32306.093,0.633
"BEL",2002,1.7,258.2,25044.331,342.471,33218.249,0.627
"BEL",2003,1,318.004,30707.665,352.857,34073.234,0.611
"BEL",2004,3.6,369.047,35497.552,375.285,36097.485,0.602
"BEL",2005,2.3,385.927,36945.499,396.041,37913.689,0.589
"BEL",2006,2.6,408.281,38841.785,418.671,39830.274,0.575
"BEL",2007,3.7,470.978,44496.791,445.826,42120.525,0.566
"BEL",2008,0.4,517.27,48493.137,456.447,42791.131,0.553
"BEL",2009,-2,482.73,44892.228,449.981,41846.679,0.546
"BEL",2010,2.9,481.814,44448.17,468.496,43219.579,0.534
"BEL",2011,1.7,523.239,47564.381,486.265,44203.312,0.524
"BEL",2012,0.7,496.467,44824.163,498.979,45050.958,0.511
"BEL",2013,0.5,521.799,46848.612,509.803,45771.595,0.497
"BEL",2014,1.6,535.529,47897.037,526.87,47122.552,0.488
"BEL",2015,2,462.383,41147.261,542.614,48286.997,0.482
"BEL",2016,1.3,475.931,42076.398,554.71,49041.109,0.474
"BEL",2017,1.6,502.587,44274.073,573.788,50546.354,0.464
"BEL",2018,1.8,543.546,47685.347,600.27,52661.794,0.456
"BEL",2019,2.2,535.925,46783.103,650.523,56786.89,0.467
"BEL",2020,-5.3,525.6,45615.359,643.057,55809.1,0.462
"BEL",2021,6.9,601.305,52039.551,719.773,62292.264,0.463
"BEL",2022,3,584.073,50274.779,794.337,68373.48,0.461
"BEL",2023,1.4,632.399,53854.213,834.155,71035.464,0.453
"BEL",2024,1.1,662.183,56128.791,863.837,73221.637,0.444
"BEL",2025,1.2,689.364,58248.287,889.833,75187.071,0.435
"BEL",2026,1.3,712.129,60002.316,917.886,77338.936,0.427
"BEL",2027,1.3,731.863,61452.512,946.457,79471.32,0.419
"BEL",2028,1.3,752.545,62980.991,975.874,81671.517,0.412
"BEL",2029,1.3,775.427,64689.995,1006.904,84000.968,0.405
"BIH",1995,20.7,NA,NA,NA,NA,NA
"BIH",1996,62.2,3.584,952.331,11.676,3102.968,0.029
"BIH",1997,22.9,4.578,1225.456,14.592,3905.838,0.034
"BIH",1998,13.8,5.281,1415.096,16.795,4500.162,0.038
"BIH",1999,10.7,5.766,1540.514,18.863,5039.578,0.041
"BIH",2000,4.4,5.554,1480.624,20.147,5371.167,0.04
"BIH",2001,2.4,5.784,1540.266,21.088,5615.85,0.04
"BIH",2002,5.1,6.711,1785.289,22.497,5984.943,0.041
"BIH",2003,3.9,8.477,2254.449,23.827,6336.896,0.041
"BIH",2004,6.3,10.157,2699.054,25.998,6908.947,0.042
"BIH",2005,4.2,10.935,2903.602,27.949,7421.495,0.042
"BIH",2006,5.7,12.46,3306.785,30.451,8081.47,0.042
"BIH",2007,6,15.323,4073.011,33.146,8810.743,0.042
"BIH",2008,5.6,18.712,4984.537,35.674,9503.018,0.043
"BIH",2009,-0.8,17.601,4711.119,35.601,9529.309,0.043
"BIH",2010,0.8,17.164,4633.861,36.311,9803.095,0.041
"BIH",2011,0.9,18.629,5089.853,37.396,10217.605,0.04
"BIH",2012,-0.7,17.207,4773.164,37.823,10491.935,0.039
"BIH",2013,2.4,18.155,5141.572,39.372,11150.258,0.038
"BIH",2014,1.1,18.522,5252.939,40.517,11490.973,0.038
"BIH",2015,4.3,16.404,4662.977,42.657,12125.425,0.038
"BIH",2016,3.2,17.117,4875.228,44.459,12662.712,0.038
"BIH",2017,3.2,18.326,5230.13,46.723,13334.22,0.038
"BIH",2018,3.8,20.484,5859.283,50.326,14395.325,0.038
"BIH",2019,2.9,20.483,5867.26,54.963,15744.164,0.039
"BIH",2020,-3,20.226,5800.39,54.01,15488.97,0.039
"BIH",2021,7.4,23.673,6800.487,60.177,17287.092,0.039
"BIH",2022,4.2,24.535,7064.286,67.192,19346.667,0.039
"BIH",2023,1.7,27.055,7810.113,70.776,20431.303,0.038
"BIH",2024,2.5,28.404,8220.816,74.278,21498.089,0.038
"BIH",2025,3,29.864,8668.364,77.897,22610.557,0.038
"BIH",2026,3,31.499,9166.748,81.722,23782.989,0.038
"BIH",2027,3,33.046,9645.088,85.721,25019.166,0.038
"BIH",2028,3,34.769,10177.644,89.911,26318.619,0.038
"BIH",2029,3,36.868,10826.883,94.306,27694.22,0.038
"BGR",1980,5.7,37.751,4286.209,44.707,5075.912,0.338
"BGR",1981,5.3,40.718,4609.426,51.53,5833.355,0.348
"BGR",1982,4.2,42.467,4793.655,57.012,6435.457,0.361
"BGR",1983,3,43.641,4913.838,61.022,6870.849,0.363
"BGR",1984,4.6,46.358,5210.542,66.133,7433.199,0.363
"BGR",1985,1.8,39.692,4458.09,69.452,7800.683,0.357
"BGR",1986,5.3,35.13,3946.885,74.606,8382.133,0.364
"BGR",1987,4.7,40.721,4581.216,80.048,9005.613,0.367
"BGR",1988,2.4,66.546,7506.638,84.86,9572.508,0.36
"BGR",1989,-0.5,67.774,7678.816,87.746,9941.654,0.346
"BGR",1990,-9.1,29.882,3407.07,82.747,9434.622,0.303
"BGR",1991,-10.8,2.928,336.65,76.345,8778.657,0.264
"BGR",1992,-8.4,11.882,1380.594,71.505,8308.064,0.217
"BGR",1993,-11.6,6.449,758.059,64.69,7604.191,0.188
"BGR",1994,-3.7,11.338,1348.67,63.65,7571.294,0.176
"BGR",1995,-1.6,18.992,2284.824,63.944,7692.925,0.167
"BGR",1996,5.2,12.295,1494.786,68.504,8328.332,0.17
"BGR",1997,-14.1,11.317,1386.466,59.849,7332.349,0.14
"BGR",1998,3.8,15.031,1854.468,62.815,7749.849,0.142
"BGR",1999,-8.4,13.628,1689.293,58.355,7233.81,0.125
"BGR",2000,4.6,13.246,1625.322,62.415,7658.695,0.125
"BGR",2001,3.8,14.183,1797.392,66.26,8396.821,0.127
"BGR",2002,5.9,16.403,2090.683,71.241,9080.155,0.13
"BGR",2003,5.2,21.146,2710.577,76.452,9799.964,0.132
"BGR",2004,6.5,26.158,3370.382,83.619,10774.201,0.134
"BGR",2005,7.1,29.868,3869.588,92.327,11961.358,0.137
"BGR",2006,6.8,34.38,4477.028,101.648,13236.676,0.139
"BGR",2007,6.7,44.432,5815.474,111.35,14574.087,0.141
"BGR",2008,6.1,54.476,7161.75,120.451,15835.204,0.146
"BGR",2009,-3.3,52.024,6878.061,117.138,15486.795,0.142
"BGR",2010,1.6,50.69,6754.23,120.405,16043.632,0.137
"BGR",2011,2.1,57.682,7872.225,125.458,17122.202,0.135
"BGR",2012,0.7,54.297,7453.726,128.751,17674.539,0.132
"BGR",2013,-0.5,55.82,7703.869,130.232,17973.718,0.127
"BGR",2014,0.9,57.081,7925.445,133.758,18571.836,0.124
"BGR",2015,3.4,50.766,7096.339,139.586,19512.2,0.124
"BGR",2016,3,53.929,7593.706,145.177,20442.16,0.124
"BGR",2017,2.7,59.288,8409.665,151.835,21536.798,0.123
"BGR",2018,2.7,66.398,9485.446,161.617,23088.009,0.123
"BGR",2019,4,68.889,9909.937,178.072,25616.355,0.128
"BGR",2020,-4,70.311,10165.58,178.454,25800.987,0.128
"BGR",2021,7.7,84.1,12297.273,202.25,29573.251,0.13
"BGR",2022,3.9,90.422,14023.892,225.176,34923.426,0.131
"BGR",2023,1.8,101.611,15764.648,237.587,36860.958,0.129
"BGR",2024,2.3,108.425,17069.33,248.906,39185.322,0.128
"BGR",2025,2.5,115.531,18455.625,259.822,41505.736,0.127
"BGR",2026,2.8,121.858,19623.357,272.003,43801.992,0.127
"BGR",2027,2.7,128.062,20788.672,284.346,46158.884,0.126
"BGR",2028,2.7,134.1,21944.424,297.477,48679.873,0.126
"BGR",2029,2.6,140.758,23219.811,310.849,51278.395,0.125
"HRV",1992,NA,0.568,120.002,41.873,8853.079,0.127
"HRV",1993,-8,7.355,1590.588,39.437,8528.369,0.115
"HRV",1994,5.9,16.663,3683.029,42.655,9428.09,0.118
"HRV",1995,6.6,20.65,4637.509,46.439,10428.971,0.122
"HRV",1996,5.9,22.097,4916.983,50.066,11140.717,0.124
"HRV",1997,6.6,22.094,4832.443,54.314,11879.757,0.127
"HRV",1998,1.9,23.963,5324.026,55.947,12429.987,0.126
"HRV",1999,-0.9,23.585,5179.026,56.208,12342.609,0.121
"HRV",2000,3.7,22.138,5053.112,59.637,13612.548,0.119
"HRV",2001,3.1,23.063,5363.399,62.883,14623.928,0.12
"HRV",2002,5.8,26.739,6215.467,67.576,15707.957,0.124
"HRV",2003,5.6,35.249,8191.829,72.769,16911.281,0.126
"HRV",2004,4.2,41.836,9717.962,77.848,18083.063,0.125
"HRV",2005,4.3,45.05,10452.38,83.752,19431.903,0.125
"HRV",2006,5.1,49.601,11505.751,90.716,21042.847,0.124
"HRV",2007,5.1,59.325,13764.592,97.901,22714.929,0.124
"HRV",2008,2,68.515,15896.749,101.802,23619.984,0.123
"HRV",2009,-7.2,62.028,14408.429,95.038,22076.217,0.115
"HRV",2010,-1.2,58.886,13710.364,95.017,22122.738,0.108
"HRV",2011,-0.1,62.756,14659.284,96.921,22639.791,0.104
"HRV",2012,-2.3,57.447,13459.966,96.453,22599.206,0.099
"HRV",2013,-0.3,59.592,14001.926,97.797,22978.674,0.095
"HRV",2014,-0.3,59.506,14040.962,99.158,23397.303,0.092
"HRV",2015,2.6,51.016,12135.14,102.632,24412.866,0.091
"HRV",2016,3.6,52.726,12632.022,107.386,25727.35,0.092
"HRV",2017,3.4,56.302,13648.851,112.986,27390.569,0.091
"HRV",2018,3,61.886,15138.564,119.194,29157.034,0.091
"HRV",2019,3.4,61.871,15220.474,131.43,32332.007,0.094
"HRV",2020,-8.5,58.179,14372.314,124.234,30690.102,0.089
"HRV",2021,13,69.651,17955.798,144.431,37234.082,0.093
"HRV",2022,7,72.059,18687.46,165.603,42946.961,0.096
"HRV",2023,3.1,82.711,21520.681,176.812,46005.225,0.096
"HRV",2024,3.4,89.665,23380.437,187.192,48811.093,0.096
"HRV",2025,2.9,96.028,25081.166,196.12,51223.926,0.096
"HRV",2026,2.7,101.551,26567.688,205.226,53691.315,0.095
"HRV",2027,2.6,106.368,27874.039,214.51,56213.068,0.095
"HRV",2028,2.6,111.485,29263.52,224.12,58829.054,0.095
"HRV",2029,2.6,116.917,30740.344,234.165,61567.484,0.094
"CYP",1980,5.9,2.314,4549.59,3.096,6087.963,0.023
"CYP",1981,3.1,2.242,4352.502,3.493,6781.936,0.024
"CYP",1982,6.3,2.319,4452.666,3.941,7567.916,0.025
"CYP",1983,5.3,2.321,4399.223,4.313,8174.915,0.026
"CYP",1984,8.8,2.447,4575.652,4.864,9094.347,0.027
"CYP",1985,4.7,2.611,4824.674,5.256,9712.771,0.027
"CYP",1986,3.6,3.317,6057.903,5.553,10143.317,0.027
"CYP",1987,7.1,3.979,7188.216,6.097,11015.995,0.028
"CYP",1988,8.3,4.589,8204.3,6.837,12224.847,0.029
"CYP",1989,8.1,4.901,8635.765,7.68,13533.308,0.03
"CYP",1990,7.4,6.003,10359.998,8.557,14769.243,0.031
"CYP",1991,0.7,6.195,10413.726,8.912,14980.95,0.031
"CYP",1992,9.4,7.424,12158.597,9.969,16326.363,0.03
"CYP",1993,0.7,7.098,11342.407,10.277,16421.644,0.03
"CYP",1994,5.9,8.004,12525.318,11.115,17394.763,0.031
"CYP",1995,9.9,9.937,15396.919,12.474,19328.311,0.033
"CYP",1996,1.2,10.016,15260.553,12.861,19595.657,0.032
"CYP",1997,2.6,9.544,14323.919,13.429,20153.591,0.031
"CYP",1998,6.1,10.251,15181.803,14.409,21340.528,0.033
"CYP",1999,5,10.502,15379.835,15.344,22469.575,0.033
"CYP",2000,6,9.988,14464.816,16.627,24080.274,0.033
"CYP",2001,4,10.397,14905.024,17.674,25336.742,0.034
"CYP",2002,3.7,11.422,16188.394,18.616,26386.038,0.034
"CYP",2003,2.6,14.552,20389.178,19.482,27296.54,0.034
"CYP",2004,5,17.328,23969.991,21.011,29065.655,0.034
